0.000000 1.000000 0.228760 1.000000 10.000000 0.050160 10.000000 100.000000 0.061159 100.000000 -99.000000 0.659921 
0.000000 1.000000 0.222626 1.000000 10.000000 0.092410 10.000000 100.000000 0.130629 100.000000 -99.000000 0.554335 
0.000000 1.000000 0.245835 1.000000 10.000000 0.075784 10.000000 100.000000 0.099133 100.000000 -99.000000 0.579248 
0.000000 1.000000 0.262262 1.000000 10.000000 0.059204 10.000000 100.000000 0.072569 100.000000 -99.000000 0.605966 
0.000000 1.000000 0.241143 1.000000 10.000000 0.057309 10.000000 100.000000 0.070929 100.000000 -99.000000 0.630620 
0.000000 1.000000 0.214085 1.000000 10.000000 0.065289 10.000000 100.000000 0.085197 100.000000 -99.000000 0.635430 
0.000000 1.000000 0.236694 1.000000 10.000000 0.058350 10.000000 100.000000 0.072734 100.000000 -99.000000 0.632222 
0.000000 1.000000 0.266085 1.000000 10.000000 0.060669 10.000000 100.000000 0.074501 100.000000 -99.000000 0.598746 
0.000000 1.000000 0.271708 1.000000 10.000000 0.049068 10.000000 100.000000 0.057930 100.000000 -99.000000 0.621293 
0.000000 1.000000 0.254082 1.000000 10.000000 0.074825 10.000000 100.000000 0.096849 100.000000 -99.000000 0.574244 
0.000000 1.000000 0.221462 1.000000 10.000000 0.040839 10.000000 100.000000 0.048369 100.000000 -99.000000 0.689330 
0.000000 1.000000 0.283597 1.000000 10.000000 0.044953 10.000000 100.000000 0.052079 100.000000 -99.000000 0.619371 
0.000000 1.000000 0.221035 1.000000 10.000000 0.043852 10.000000 100.000000 0.052552 100.000000 -99.000000 0.682561 
0.000000 1.000000 0.243120 1.000000 10.000000 0.106967 10.000000 100.000000 0.153562 100.000000 -99.000000 0.496351 
0.000000 1.000000 0.244248 1.000000 10.000000 0.057769 10.000000 100.000000 0.071432 100.000000 -99.000000 0.626552 
0.000000 1.000000 0.243988 1.000000 10.000000 0.081148 10.000000 100.000000 0.108108 100.000000 -99.000000 0.566756 
0.000000 1.000000 0.234265 1.000000 10.000000 0.061269 10.000000 100.000000 0.077292 100.000000 -99.000000 0.627175 
0.000000 1.000000 0.238092 1.000000 10.000000 0.090332 10.000000 100.000000 0.124506 100.000000 -99.000000 0.547069 
0.000000 1.000000 0.254713 1.000000 10.000000 0.040171 10.000000 100.000000 0.046506 100.000000 -99.000000 0.658610 
0.000000 1.000000 0.226594 1.000000 10.000000 0.076967 10.000000 100.000000 0.103091 100.000000 -99.000000 0.593347 
