0.000000 1.000000 0.171262 1.000000 10.000000 0.065417 10.000000 100.000000 0.090397 100.000000 -99.000000 0.672924 
0.000000 1.000000 0.236810 1.000000 10.000000 0.050996 10.000000 100.000000 0.061978 100.000000 -99.000000 0.650216 
0.000000 1.000000 0.212262 1.000000 10.000000 0.042757 10.000000 100.000000 0.051369 100.000000 -99.000000 0.693612 
0.000000 1.000000 0.229608 1.000000 10.000000 0.071822 10.000000 100.000000 0.094280 100.000000 -99.000000 0.604290 
0.000000 1.000000 0.226238 1.000000 10.000000 0.054348 10.000000 100.000000 0.067403 100.000000 -99.000000 0.652010 
0.000000 1.000000 0.183967 1.000000 10.000000 0.043145 10.000000 100.000000 0.053264 100.000000 -99.000000 0.719624 
0.000000 1.000000 0.215310 1.000000 10.000000 0.040704 10.000000 100.000000 0.048399 100.000000 -99.000000 0.695586 
0.000000 1.000000 0.233833 1.000000 10.000000 0.046520 10.000000 100.000000 0.055775 100.000000 -99.000000 0.663871 
0.000000 1.000000 0.234998 1.000000 10.000000 0.047337 10.000000 100.000000 0.056872 100.000000 -99.000000 0.660793 
0.000000 1.000000 0.182780 1.000000 10.000000 0.042503 10.000000 100.000000 0.052387 100.000000 -99.000000 0.722330 
0.000000 1.000000 0.200842 1.000000 10.000000 0.051131 10.000000 100.000000 0.064149 100.000000 -99.000000 0.683878 
0.000000 1.000000 0.192552 1.000000 10.000000 0.083849 10.000000 100.000000 0.120285 100.000000 -99.000000 0.603315 
0.000000 1.000000 0.198191 1.000000 10.000000 0.043013 10.000000 100.000000 0.052348 100.000000 -99.000000 0.706448 
0.000000 1.000000 0.209171 1.000000 10.000000 0.040749 10.000000 100.000000 0.048688 100.000000 -99.000000 0.701392 
0.000000 1.000000 0.229396 1.000000 10.000000 0.051591 10.000000 100.000000 0.063193 100.000000 -99.000000 0.655820 
0.000000 1.000000 0.221117 1.000000 10.000000 0.064788 10.000000 100.000000 0.083769 100.000000 -99.000000 0.630327 
0.000000 1.000000 0.202115 1.000000 10.000000 0.073306 10.000000 100.000000 0.099878 100.000000 -99.000000 0.624701 
0.000000 1.000000 0.206425 1.000000 10.000000 0.051303 10.000000 100.000000 0.064054 100.000000 -99.000000 0.678218 
0.000000 1.000000 0.225915 1.000000 10.000000 0.048271 10.000000 100.000000 0.058585 100.000000 -99.000000 0.667230 
0.000000 1.000000 0.208555 1.000000 10.000000 0.050219 10.000000 100.000000 0.062312 100.000000 -99.000000 0.678914 
0.000000 1.000000 0.195305 1.000000 10.000000 0.045637 10.000000 100.000000 0.056302 100.000000 -99.000000 0.702757 
0.000000 1.000000 0.214740 1.000000 10.000000 0.048173 10.000000 100.000000 0.058980 100.000000 -99.000000 0.678106 
0.000000 1.000000 0.239618 1.000000 10.000000 0.043143 10.000000 100.000000 0.050911 100.000000 -99.000000 0.666329 
0.000000 1.000000 0.229129 1.000000 10.000000 0.050563 10.000000 100.000000 0.061721 100.000000 -99.000000 0.658587 
0.000000 1.000000 0.157768 1.000000 10.000000 0.040622 10.000000 100.000000 0.051081 100.000000 -99.000000 0.750530 
0.000000 1.000000 0.199551 1.000000 10.000000 0.032217 10.000000 100.000000 0.037419 100.000000 -99.000000 0.730813 
0.000000 1.000000 0.193738 1.000000 10.000000 0.049267 10.000000 100.000000 0.061795 100.000000 -99.000000 0.695199 
0.000000 1.000000 0.239550 1.000000 10.000000 0.038675 10.000000 100.000000 0.044919 100.000000 -99.000000 0.676855 
0.000000 1.000000 0.187152 1.000000 10.000000 0.070239 10.000000 100.000000 0.096588 100.000000 -99.000000 0.646021 
0.000000 1.000000 0.220510 1.000000 10.000000 0.072935 10.000000 100.000000 0.097048 100.000000 -99.000000 0.609506 
0.000000 1.000000 0.218960 1.000000 10.000000 0.072423 10.000000 100.000000 0.096367 100.000000 -99.000000 0.612251 
0.000000 1.000000 0.196634 1.000000 10.000000 0.062699 10.000000 100.000000 0.082689 100.000000 -99.000000 0.657977 
0.000000 1.000000 0.214097 1.000000 10.000000 0.050577 10.000000 100.000000 0.062524 100.000000 -99.000000 0.672802 
0.000000 1.000000 0.203098 1.000000 10.000000 0.045676 10.000000 100.000000 0.055949 100.000000 -99.000000 0.695277 
0.000000 1.000000 0.189259 1.000000 10.000000 0.050435 10.000000 100.000000 0.063875 100.000000 -99.000000 0.696432 
0.000000 1.000000 0.220055 1.000000 10.000000 0.059219 10.000000 100.000000 0.075155 100.000000 -99.000000 0.645570 
0.000000 1.000000 0.196677 1.000000 10.000000 0.089436 10.000000 100.000000 0.129968 100.000000 -99.000000 0.583920 
0.000000 1.000000 0.189607 1.000000 10.000000 0.079453 10.000000 100.000000 0.112701 100.000000 -99.000000 0.618240 
0.000000 1.000000 0.203519 1.000000 10.000000 0.102436 10.000000 100.000000 0.153547 100.000000 -99.000000 0.540499 
