0.000000 1.000000 0.257502 1.000000 10.000000 0.040062 10.000000 100.000000 0.046295 100.000000 -99.000000 0.656141 
0.000000 1.000000 0.219240 1.000000 10.000000 0.078349 10.000000 100.000000 0.106323 100.000000 -99.000000 0.596088 
0.000000 1.000000 0.200475 1.000000 10.000000 0.059637 10.000000 100.000000 0.077376 100.000000 -99.000000 0.662512 
0.000000 1.000000 0.255076 1.000000 10.000000 0.031124 10.000000 100.000000 0.034922 100.000000 -99.000000 0.678879 
0.000000 1.000000 0.216372 1.000000 10.000000 0.042808 10.000000 100.000000 0.051277 100.000000 -99.000000 0.689543 
0.000000 1.000000 0.211890 1.000000 10.000000 0.048192 10.000000 100.000000 0.059153 100.000000 -99.000000 0.680765 
0.000000 1.000000 0.244721 1.000000 10.000000 0.060470 10.000000 100.000000 0.075411 100.000000 -99.000000 0.619398 
0.000000 1.000000 0.184945 1.000000 10.000000 0.074616 10.000000 100.000000 0.104695 100.000000 -99.000000 0.635744 
0.000000 1.000000 0.216457 1.000000 10.000000 0.071661 10.000000 100.000000 0.095376 100.000000 -99.000000 0.616507 
0.000000 1.000000 0.211935 1.000000 10.000000 0.052368 10.000000 100.000000 0.065308 100.000000 -99.000000 0.670388 
0.000000 1.000000 0.240105 1.000000 10.000000 0.057336 10.000000 100.000000 0.071028 100.000000 -99.000000 0.631530 
0.000000 1.000000 0.168758 1.000000 10.000000 0.068141 10.000000 100.000000 0.095642 100.000000 -99.000000 0.667459 
0.000000 1.000000 0.209273 1.000000 10.000000 0.054490 10.000000 100.000000 0.068677 100.000000 -99.000000 0.667561 
0.000000 1.000000 0.244094 1.000000 10.000000 0.080211 10.000000 100.000000 0.106544 100.000000 -99.000000 0.569151 
0.000000 1.000000 0.206754 1.000000 10.000000 0.032938 10.000000 100.000000 0.038186 100.000000 -99.000000 0.722122 
0.000000 1.000000 0.260743 1.000000 10.000000 0.053462 10.000000 100.000000 0.064423 100.000000 -99.000000 0.621372 
0.000000 1.000000 0.235034 1.000000 10.000000 0.066774 10.000000 100.000000 0.085741 100.000000 -99.000000 0.612452 
0.000000 1.000000 0.197725 1.000000 10.000000 0.062208 10.000000 100.000000 0.081777 100.000000 -99.000000 0.658290 
