0.000000 1.000000 0.226994 1.000000 10.000000 0.064960 10.000000 100.000000 0.083547 100.000000 -99.000000 0.624499 
0.000000 1.000000 0.171308 1.000000 10.000000 0.051011 10.000000 100.000000 0.066201 100.000000 -99.000000 0.711480 
0.000000 1.000000 0.164091 1.000000 10.000000 0.058642 10.000000 100.000000 0.079597 100.000000 -99.000000 0.697670 
0.000000 1.000000 0.236975 1.000000 10.000000 0.035485 10.000000 100.000000 0.040798 100.000000 -99.000000 0.686742 
0.000000 1.000000 0.220208 1.000000 10.000000 0.086711 10.000000 100.000000 0.120780 100.000000 -99.000000 0.572301 
0.000000 1.000000 0.222859 1.000000 10.000000 0.059714 10.000000 100.000000 0.075713 100.000000 -99.000000 0.641715 
0.000000 1.000000 0.198104 1.000000 10.000000 0.049292 10.000000 100.000000 0.061557 100.000000 -99.000000 0.691047 
0.000000 1.000000 0.172508 1.000000 10.000000 0.067546 10.000000 100.000000 0.093983 100.000000 -99.000000 0.665963 
0.000000 1.000000 0.214483 1.000000 10.000000 0.054914 10.000000 100.000000 0.068973 100.000000 -99.000000 0.661629 
0.000000 1.000000 0.224073 1.000000 10.000000 0.046877 10.000000 100.000000 0.056684 100.000000 -99.000000 0.672366 
0.000000 1.000000 0.167129 1.000000 10.000000 0.036459 10.000000 100.000000 0.044412 100.000000 -99.000000 0.752000 
0.000000 1.000000 0.185026 1.000000 10.000000 0.042711 10.000000 100.000000 0.052570 100.000000 -99.000000 0.719694 
0.000000 1.000000 0.189499 1.000000 10.000000 0.071179 10.000000 100.000000 0.097902 100.000000 -99.000000 0.641419 
0.000000 1.000000 0.226988 1.000000 10.000000 0.038597 10.000000 100.000000 0.045159 100.000000 -99.000000 0.689256 
0.000000 1.000000 0.191167 1.000000 10.000000 0.059682 10.000000 100.000000 0.078313 100.000000 -99.000000 0.670838 
0.000000 1.000000 0.193836 1.000000 10.000000 0.062161 10.000000 100.000000 0.082092 100.000000 -99.000000 0.661910 
0.000000 1.000000 0.207246 1.000000 10.000000 0.090585 10.000000 100.000000 0.130043 100.000000 -99.000000 0.572126 
0.000000 1.000000 0.215991 1.000000 10.000000 0.073766 10.000000 100.000000 0.098945 100.000000 -99.000000 0.611298 
0.000000 1.000000 0.217107 1.000000 10.000000 0.075828 10.000000 100.000000 0.102294 100.000000 -99.000000 0.604770 
0.000000 1.000000 0.198110 1.000000 10.000000 0.059348 10.000000 100.000000 0.077126 100.000000 -99.000000 0.665416 
0.000000 1.000000 0.164008 1.000000 10.000000 0.059794 10.000000 100.000000 0.081591 100.000000 -99.000000 0.694607 
0.000000 1.000000 0.221462 1.000000 10.000000 0.043083 10.000000 100.000000 0.051464 100.000000 -99.000000 0.683991 
0.000000 1.000000 0.211960 1.000000 10.000000 0.041584 10.000000 100.000000 0.049743 100.000000 -99.000000 0.696712 
0.000000 1.000000 0.176739 1.000000 10.000000 0.069542 10.000000 100.000000 0.096892 100.000000 -99.000000 0.656827 
0.000000 1.000000 0.260460 1.000000 10.000000 0.063239 10.000000 100.000000 0.078592 100.000000 -99.000000 0.597710 
0.000000 1.000000 0.210386 1.000000 10.000000 0.061581 10.000000 100.000000 0.079605 100.000000 -99.000000 0.648428 
0.000000 1.000000 0.160528 1.000000 10.000000 0.023613 10.000000 100.000000 0.027087 100.000000 -99.000000 0.788772 
